"PID","Gr.Liv.Area","Kitchen.Qual","Lot.Area","Year.Built","Exter.Qual","Full.Bath","Half.Bath","Bsmt.Full.Bath","Bsmt.Half.Bath","TotRms.AbvGrd","Fireplaces","Garage.Cars","Garage.Finish","Wood.Deck.SF","Open.Porch.SF","Lot.Config","Bedroom.AbvGr","Kitchen.AbvGr","luxury"
907202050,1040,"Gd",8800,1977,"TA",2,0,0,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
907202080,864,"TA",7000,1978,"Gd",1,0,1,0,6,0,1,"Unf",0,0,"CulDSac",3,1,"Standard"
907202130,1268,"Gd",9286,1977,"TA",1,1,0,0,5,0,1,"Unf",173,0,"CulDSac",3,1,"Standard"
907227030,864,"TA",15523,1972,"TA",1,0,1,0,5,1,1,"Unf",0,0,"CulDSac",3,1,"Standard"
907227080,894,"TA",7200,1972,"TA",1,0,0,0,6,0,2,"RFn",215,0,"Inside",2,1,"Standard"
907227110,768,"TA",7200,1972,"TA",1,0,0,1,5,0,1,"Fin",192,0,"Inside",2,1,"Standard"
907227290,768,"TA",8445,1972,"TA",1,0,1,0,5,0,2,"Unf",58,0,"Corner",2,1,"Standard"
907250070,1611,"Gd",11664,2002,"Gd",2,0,1,0,6,0,3,"RFn",262,93,"Corner",3,1,"Standard"
907252060,2184,"Gd",12334,2003,"Gd",2,1,0,0,8,1,2,"RFn",192,132,"Inside",4,1,"Luxury"
907252210,1788,"Ex",11838,2001,"Gd",2,0,0,0,7,1,2,"RFn",202,151,"Inside",3,1,"Standard"
907252220,1872,"Ex",11885,2001,"Gd",2,1,1,0,7,1,2,"RFn",160,122,"Inside",3,1,"Luxury"
907253130,2153,"Ex",11050,2000,"Gd",2,1,1,0,8,2,3,"Fin",253,142,"Inside",3,1,"Luxury"
907260030,1725,"Gd",8749,2002,"Gd",2,1,0,0,6,0,2,"RFn",0,48,"Inside",3,1,"Standard"
907265010,1870,"Gd",11250,2001,"Gd",2,1,0,0,6,0,2,"RFn",256,43,"Corner",3,1,"Standard"
907275010,1513,"Gd",15750,1999,"Gd",2,0,1,0,5,1,2,"Fin",135,34,"FR3",2,1,"Standard"
907275090,1504,"Gd",11883,1996,"Gd",2,0,1,0,6,1,2,"Fin",115,66,"Inside",3,1,"Standard"
907275140,1828,"Gd",12782,2002,"Gd",2,0,1,0,7,1,2,"Fin",194,144,"Inside",3,1,"Luxury"
907280170,1417,"Gd",8750,1997,"Gd",2,0,1,0,7,1,2,"Unf",60,0,"Inside",3,1,"Standard"
907285020,2034,"Gd",9375,1997,"TA",2,1,1,0,8,0,2,"RFn",576,36,"Inside",3,1,"Standard"
907285050,1716,"Gd",8750,1996,"Gd",2,1,0,0,7,1,2,"RFn",0,120,"Inside",2,1,"Standard"
907290070,1212,"Gd",9100,2001,"Gd",2,0,0,0,6,0,2,"RFn",356,0,"Inside",3,1,"Standard"
907290090,1630,"Gd",9750,2000,"Gd",2,0,0,0,6,1,2,"Unf",74,234,"Inside",3,1,"Standard"
907290180,848,"Gd",4435,2003,"Gd",1,0,1,0,4,0,2,"Fin",140,0,"Inside",1,1,"Standard"
907290210,848,"Gd",4435,2003,"Gd",1,0,1,0,4,0,2,"Fin",140,0,"Inside",1,1,"Standard"
907410130,1602,"Gd",10200,2007,"Gd",2,0,1,0,7,1,3,"RFn",0,48,"Inside",3,1,"Luxury"
907412020,1728,"Gd",9313,2004,"Gd",2,1,0,0,7,0,2,"RFn",187,56,"Inside",3,1,"Standard"
907414020,1500,"Gd",8487,2004,"Gd",2,0,0,0,6,0,2,"RFn",192,36,"FR2",3,1,"Standard"
907414080,1476,"Gd",8633,2005,"Gd",2,1,1,0,7,0,2,"Fin",100,35,"FR2",3,1,"Standard"
907420040,1396,"Gd",11069,2007,"Gd",2,1,0,0,6,1,2,"Fin",100,36,"Corner",3,1,"Standard"
908102050,1126,"Gd",8777,1949,"TA",2,0,0,0,5,0,2,"Fin",0,96,"Inside",2,1,"Standard"
908102270,1486,"TA",9937,1964,"TA",1,0,1,0,7,0,2,"Fin",0,0,"Corner",3,1,"Standard"
908102290,816,"TA",8877,1938,"TA",1,0,1,0,3,1,1,"Unf",0,0,"Inside",2,1,"Standard"
908128060,1922,"Gd",7301,2003,"Gd",3,0,0,0,7,1,2,"RFn",0,0,"Corner",4,1,"Standard"
908151050,1426,"TA",7950,1977,"TA",1,1,0,0,6,0,2,"Fin",252,0,"Corner",3,1,"Standard"
908152035,1149,"TA",10682,1960,"TA",1,0,1,0,7,0,1,"Fin",0,240,"Inside",3,1,"Standard"
908152100,1125,"TA",7200,1976,"TA",1,0,1,0,6,1,1,"Unf",296,0,"Inside",3,1,"Standard"
908154040,1698,"Ex",13286,2007,"Ex",2,0,1,0,8,1,3,"Fin",327,64,"Inside",3,1,"Luxury"
908186080,1072,"TA",3675,2005,"TA",1,0,1,0,5,0,2,"Fin",0,28,"Inside",2,1,"Standard"
908203090,876,"TA",6410,1959,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
908225290,1368,"TA",11767,1950,"TA",1,0,1,0,6,0,1,"RFn",0,41,"Inside",3,1,"Standard"
908225370,1529,"TA",8405,1945,"TA",2,0,0,0,9,0,1,"Unf",92,0,"Inside",4,1,"Standard"
908250030,944,"Fa",10206,1952,"TA",1,0,0,0,4,0,2,"Unf",0,0,"Corner",2,1,"Standard"
908275110,1560,"TA",11767,1956,"TA",1,0,0,0,7,1,1,"Unf",0,0,"Inside",2,1,"Standard"
908276150,960,"TA",8926,1956,"TA",1,0,0,0,5,0,1,"Unf",64,0,"Corner",3,1,"Standard"
909101010,1196,"Gd",12354,1920,"TA",1,0,0,0,7,0,2,"Unf",0,46,"Corner",3,1,"Standard"
909101100,1298,"TA",8212,1941,"TA",1,0,0,0,6,2,1,"Unf",84,0,"Inside",3,1,"Standard"
909101140,1604,"TA",10998,1941,"TA",2,0,0,0,6,0,2,"Unf",0,68,"Inside",3,1,"Standard"
909129090,1268,"TA",6300,1938,"TA",1,1,0,0,7,2,1,"Unf",0,0,"Corner",3,1,"Standard"
909129100,1520,"TA",4500,1932,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
909175080,438,"Fa",8400,1920,"TA",1,0,0,0,3,0,1,"Unf",0,0,"Inside",1,1,"Standard"
909178160,1489,"TA",9900,1940,"TA",2,0,0,0,7,1,1,"Unf",335,0,"Inside",3,1,"Standard"
909179020,3082,"TA",15863,1920,"TA",2,1,1,0,12,2,2,"Fin",136,63,"Corner",5,1,"Standard"
909250080,1242,"TA",5707,1935,"TA",1,1,0,0,6,1,1,"Unf",329,96,"Inside",3,1,"Standard"
909250220,1981,"Gd",7804,1928,"TA",2,0,1,0,7,2,2,"Unf",431,44,"Inside",4,1,"Standard"
909251050,1232,"Gd",8574,1916,"Gd",1,0,0,0,6,1,2,"Unf",0,0,"Inside",3,1,"Standard"
909251170,1608,"Gd",6171,1925,"TA",2,1,0,0,7,1,1,"Unf",147,16,"Inside",3,1,"Standard"
909252020,1135,"Gd",7200,1936,"Gd",1,0,1,0,6,0,2,"RFn",256,0,"Inside",3,1,"Standard"
909253010,1913,"TA",7558,1928,"TA",1,1,0,0,9,1,2,"Unf",0,0,"Inside",3,1,"Standard"
909253180,1477,"TA",6292,1928,"TA",2,0,0,1,6,1,1,"Unf",0,50,"Inside",3,1,"Standard"
909254010,1228,"TA",7155,1918,"TA",1,0,0,0,6,1,1,"Unf",0,113,"Inside",3,1,"Standard"
909257050,2080,"Gd",10918,1926,"Gd",1,1,0,0,9,2,1,"Unf",0,0,"Inside",3,1,"Standard"
909275080,1567,"TA",13680,1940,"TA",1,1,1,0,6,2,2,"Unf",0,21,"Inside",2,1,"Standard"
909276110,1494,"Gd",7500,1942,"TA",1,0,0,0,7,2,1,"Unf",0,0,"Inside",3,1,"Standard"
909276200,1308,"TA",9600,1940,"Gd",1,1,1,0,7,2,1,"Unf",0,70,"Inside",2,1,"Standard"
909277090,1273,"TA",14680,1960,"TA",1,0,0,0,5,0,1,"Unf",483,0,"Inside",2,1,"Standard"
909277100,964,"TA",13360,1921,"TA",1,0,1,0,5,0,2,"Unf",0,0,"Inside",2,1,"Standard"
909278020,1343,"TA",7681,1921,"TA",1,1,0,0,7,1,1,"Unf",192,0,"FR2",3,1,"Standard"
909279010,2480,"TA",8145,1940,"TA",2,1,0,0,13,2,2,"Unf",0,0,"Corner",5,2,"Standard"
909282130,1112,"TA",9100,1954,"TA",1,0,1,0,6,1,1,"Unf",0,0,"Inside",2,1,"Standard"
909425060,1564,"Fa",12000,1941,"TA",1,1,0,0,7,1,1,"Unf",0,0,"Inside",3,1,"Standard"
909425130,1561,"TA",13339,1960,"TA",2,0,1,0,6,1,2,"Fin",0,148,"Inside",3,1,"Standard"
909426090,1523,"Fa",15600,1949,"TA",2,0,1,0,7,1,1,"Unf",0,0,"Inside",3,1,"Standard"
909427200,1152,"Gd",14000,1950,"TA",1,0,0,1,6,1,1,"Unf",0,36,"Inside",3,1,"Standard"
909428240,1906,"TA",17500,1954,"TA",1,1,1,0,6,2,2,"Unf",0,201,"Corner",3,1,"Standard"
909451040,1032,"TA",1733,1980,"TA",1,0,0,0,5,1,2,"Unf",279,0,"Inside",2,1,"Standard"
909451100,1229,"Gd",1488,1980,"TA",1,1,1,0,5,1,2,"Fin",176,0,"Inside",2,1,"Standard"
909451140,1229,"TA",1612,1980,"TA",1,1,0,0,5,1,2,"Fin",154,0,"Inside",2,1,"Standard"
909451180,1229,"TA",1300,1980,"TA",1,1,0,0,5,1,2,"Fin",150,0,"Inside",2,1,"Standard"
909452050,1982,"TA",13607,1986,"TA",2,1,1,0,6,1,2,"Fin",400,112,"Inside",3,1,"Standard"
909475040,2365,"Ex",17597,1971,"Gd",2,0,1,0,7,2,2,"Fin",200,144,"Inside",3,1,"Luxury"
909475300,1680,"Gd",21695,1988,"Gd",2,0,1,0,5,1,2,"Fin",292,44,"Corner",3,1,"Standard"
910202070,1344,"TA",10690,1920,"TA",1,0,0,0,6,0,1,"Unf",0,128,"Inside",3,1,"Standard"
910204050,2168,"Gd",8660,1900,"TA",2,0,0,0,11,0,2,"Unf",467,160,"Inside",5,1,"Standard"
910205020,1192,"TA",6402,1920,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Corner",3,1,"Standard"
911104060,572,"TA",10200,1925,"TA",1,0,0,0,4,0,1,"Unf",0,0,"Inside",2,1,"Standard"
911370500,1648,"Ex",3843,2007,"Ex",2,0,1,1,5,1,2,"Fin",162,53,"Inside",2,1,"Standard"
912251110,810,"TA",21780,1910,"Fa",1,0,0,0,4,0,1,"Unf",119,24,"Inside",1,1,"Standard"
914465020,2052,"Gd",10125,2000,"Gd",2,1,0,0,7,1,3,"Fin",210,91,"Inside",3,1,"Luxury"
914465040,2149,"Gd",12822,2003,"Gd",1,1,1,0,6,1,2,"RFn",168,43,"CulDSac",1,1,"Standard"
914465055,1710,"Gd",12118,2004,"Gd",2,0,0,0,7,1,2,"Fin",100,48,"CulDSac",3,1,"Standard"
914474070,1961,"Gd",12209,2001,"TA",2,1,1,0,7,1,2,"Fin",125,192,"CulDSac",3,1,"Standard"
914475010,926,"TA",9750,1977,"TA",1,0,1,0,5,1,1,"Unf",319,0,"Inside",2,1,"Standard"
914475030,1287,"TA",9360,1977,"TA",1,1,1,0,5,2,2,"RFn",302,39,"Inside",2,1,"Standard"
914476020,1734,"Gd",10125,1977,"TA",2,0,0,0,8,0,2,"Unf",0,0,"Inside",4,2,"Standard"
914476380,1217,"Gd",9947,1990,"TA",2,0,1,0,6,0,2,"Unf",168,27,"CulDSac",3,1,"Standard"
914476430,1595,"TA",11070,1991,"TA",2,0,1,0,5,0,2,"Unf",0,0,"Inside",2,1,"Standard"
916176030,1344,"Gd",14375,1958,"TA",1,0,0,1,7,1,2,"RFn",0,118,"CulDSac",3,1,"Standard"
916176125,2036,"TA",215245,1965,"TA",2,0,2,0,8,2,2,"RFn",0,0,"Inside",3,1,"Luxury"
916380070,1620,"Ex",12898,2007,"Gd",2,0,1,0,6,1,3,"Fin",228,0,"Inside",2,1,"Luxury"
916382010,1692,"Gd",13159,2009,"TA",2,1,0,0,6,0,2,"RFn",208,114,"Corner",3,1,"Standard"
916382100,2036,"Ex",13438,2008,"Ex",2,0,1,0,9,1,3,"Fin",90,154,"Corner",3,1,"Luxury"
916382110,1641,"Ex",14463,2008,"Ex",2,0,1,0,7,0,3,"Fin",0,95,"Corner",3,1,"Luxury"
916386140,1466,"Gd",8925,2007,"Gd",2,0,0,0,7,0,3,"Fin",100,18,"Inside",3,1,"Standard"
916403010,1412,"Gd",11457,1988,"TA",2,0,1,0,6,1,2,"Unf",0,0,"Corner",3,1,"Standard"
916403200,2237,"Gd",9839,1980,"TA",2,1,0,0,7,1,2,"Fin",305,24,"CulDSac",3,1,"Standard"
916403250,1479,"Gd",14419,1987,"TA",2,1,2,0,7,1,2,"Fin",224,238,"Corner",3,1,"Standard"
916455070,1296,"Gd",6853,2001,"Gd",2,0,1,0,6,0,2,"Fin",192,25,"Inside",2,1,"Standard"
916460110,2014,"Gd",9157,2003,"Gd",2,1,0,0,9,0,2,"Fin",124,114,"Corner",3,1,"Standard"
916475040,1838,"Ex",14601,2006,"Ex",2,0,1,0,8,1,3,"Fin",270,68,"Inside",2,1,"Luxury"
921128050,1978,"Ex",12633,2007,"Ex",2,0,1,0,7,1,3,"Fin",308,52,"Inside",2,1,"Luxury"
923201100,1008,"Gd",12518,1968,"TA",1,0,0,0,6,0,1,"Unf",144,0,"Inside",3,1,"Standard"
923202060,1771,"TA",21750,1960,"TA",1,0,0,0,9,1,2,"Unf",0,0,"Inside",3,1,"Standard"
923203110,1204,"TA",4500,1998,"TA",2,0,1,0,5,0,2,"Fin",0,247,"FR2",2,1,"Standard"
923203190,1224,"TA",4500,1999,"TA",2,0,1,0,5,0,2,"Fin",0,304,"FR2",2,1,"Standard"
923225360,988,"TA",1596,1973,"TA",1,0,1,0,5,0,1,"Unf",120,101,"Inside",2,1,"Standard"
923225490,874,"TA",9858,1968,"TA",1,0,1,0,5,0,1,"RFn",33,0,"Inside",3,1,"Standard"
923226270,630,"Gd",1526,1970,"TA",1,0,1,0,3,0,1,"Unf",0,0,"Inside",1,1,"Standard"
923227080,1404,"TA",13383,1969,"TA",2,0,0,0,7,1,2,"Unf",0,16,"Inside",3,1,"Standard"
923228110,630,"TA",1477,1970,"TA",1,0,1,0,3,0,1,"Unf",0,0,"Inside",1,1,"Standard"
923228230,1092,"TA",2217,1970,"TA",1,1,0,0,6,0,1,"RFn",238,0,"Inside",3,1,"Standard"
923230200,796,"TA",7689,1972,"TA",1,0,0,1,4,0,1,"Unf",138,0,"Inside",2,1,"Standard"
923252075,1091,"TA",7706,1993,"TA",1,0,0,1,5,0,1,"Fin",280,0,"Inside",2,1,"Standard"
923275040,1110,"Gd",9101,1978,"TA",1,0,1,0,4,1,2,"Fin",303,30,"Corner",1,1,"Standard"
923276260,883,"TA",7669,1992,"TA",1,0,1,0,5,1,2,"Unf",100,32,"Inside",2,1,"Standard"
923400025,1362,"TA",14115,1993,"TA",1,1,1,0,5,0,2,"Unf",40,30,"Inside",1,1,"Standard"
923400110,1287,"TA",10429,1992,"TA",1,1,0,0,6,0,2,"Unf",150,0,"Inside",3,1,"Standard"
924100040,1567,"Gd",9819,1977,"TA",2,0,1,0,5,2,2,"RFn",264,32,"Inside",2,1,"Standard"
924100060,1632,"TA",10457,1969,"Gd",1,1,0,0,7,1,2,"RFn",0,173,"Inside",4,1,"Standard"
526351030,1414,"TA",11029,1958,"Ex",1,0,1,0,6,1,2,"Unf",0,51,"Corner",3,1,"Standard"
526353050,2117,"TA",12925,1970,"TA",2,1,0,0,7,2,2,"Fin",0,42,"Corner",4,1,"Standard"
526354070,2112,"TA",11075,1969,"TA",2,1,0,0,9,2,2,"Unf",280,0,"Inside",4,1,"Standard"
527105050,1604,"TA",8702,1997,"TA",2,1,0,0,7,1,2,"Fin",0,36,"Inside",3,1,"Standard"
527106050,1470,"TA",8139,1995,"TA",2,1,0,0,7,1,2,"Fin",192,49,"Inside",3,1,"Standard"
527106140,1604,"TA",9535,1998,"TA",2,1,0,0,7,0,2,"Fin",100,82,"Inside",3,1,"Standard"
527106150,1638,"TA",9042,1998,"TA",2,1,1,0,7,2,2,"Fin",100,38,"Inside",3,1,"Standard"
527107010,1636,"TA",15038,1996,"TA",2,1,0,0,7,1,2,"Fin",168,84,"Corner",3,1,"Standard"
527107090,1384,"Gd",14137,1996,"Gd",2,0,1,0,7,0,2,"Unf",0,39,"Inside",3,1,"Standard"
527107210,1446,"TA",21872,1996,"TA",2,1,0,1,6,1,2,"Unf",264,22,"FR2",3,1,"Standard"
527127140,1593,"Ex",4923,2001,"Gd",1,1,1,0,5,1,2,"Fin",0,120,"Inside",0,1,"Luxury"
527131110,1682,"Gd",6264,1997,"Gd",1,1,1,0,6,1,2,"Fin",0,0,"Corner",1,1,"Standard"
527140090,1337,"Gd",5395,1993,"Gd",2,0,1,0,5,1,2,"RFn",96,0,"Inside",2,1,"Standard"
527145090,1280,"Gd",5070,1992,"Gd",2,0,0,0,5,0,2,"RFn",0,82,"Inside",2,1,"Standard"
527161010,1604,"TA",10839,1997,"TA",2,1,0,0,7,1,2,"Fin",0,36,"Corner",3,1,"Standard"
527162180,1633,"TA",11184,1998,"TA",2,1,0,0,7,1,2,"Fin",0,39,"Corner",3,1,"Standard"
527163100,1658,"TA",8000,1995,"TA",2,1,1,0,8,1,2,"Fin",224,84,"Inside",3,1,"Standard"
527164120,1895,"Gd",10832,1994,"Gd",2,1,0,0,7,1,2,"Fin",143,46,"Corner",3,1,"Standard"
527165010,1709,"Gd",14067,1991,"TA",2,1,1,0,7,0,2,"Fin",0,40,"FR3",3,1,"Standard"
527183030,1228,"Gd",4671,1988,"Gd",2,0,1,0,5,1,2,"Fin",168,120,"Inside",2,1,"Standard"
527183060,1337,"Gd",5950,1989,"Gd",2,0,1,0,5,1,2,"RFn",0,73,"Inside",2,1,"Standard"
527208010,2500,"Ex",13543,2005,"Gd",3,1,0,0,9,1,3,"Fin",192,32,"Corner",5,1,"Luxury"
527212050,2504,"Ex",11198,2005,"Gd",2,1,0,0,11,1,3,"Fin",144,39,"Inside",4,1,"Luxury"
527214030,1884,"Ex",15401,2004,"Ex",2,0,1,0,7,1,3,"Fin",214,76,"CulDSac",2,1,"Luxury"
527226020,1474,"TA",31220,1952,"TA",1,0,0,0,7,2,2,"Unf",0,0,"FR2",3,1,"Standard"
527252080,1710,"Ex",8118,2007,"Ex",2,0,1,0,6,1,2,"RFn",156,48,"Inside",2,1,"Luxury"
527276040,1488,"TA",47280,1950,"TA",2,1,0,0,6,1,2,"RFn",0,0,"Inside",3,1,"Standard"
527301170,2093,"TA",20544,1986,"TA",2,1,0,0,7,1,2,"Fin",364,63,"CulDSac",3,1,"Standard"
527301245,1688,"Ex",12680,1988,"Gd",2,0,1,0,6,1,2,"RFn",0,48,"Inside",2,1,"Standard"
527302050,1422,"Gd",12090,1981,"TA",2,0,0,0,7,1,2,"Fin",276,0,"Inside",3,1,"Standard"
527302070,1260,"TA",10825,1983,"Gd",2,0,1,0,6,0,2,"Unf",152,0,"Inside",3,1,"Standard"
527302185,2064,"Gd",18559,1978,"Gd",2,0,1,0,7,2,2,"Fin",200,0,"CulDSac",3,1,"Standard"
527302210,1782,"Gd",14450,1979,"Gd",2,0,0,1,6,1,2,"Fin",467,0,"Inside",3,1,"Standard"
527325070,2872,"TA",12227,1977,"TA",2,1,1,0,11,1,2,"Fin",550,282,"Corner",4,1,"Luxury"
527325240,1211,"Gd",13068,1976,"TA",2,0,1,0,6,1,2,"Fin",0,0,"Corner",3,1,"Standard"
527326130,1126,"Ex",15611,1977,"TA",2,0,0,1,6,0,2,"RFn",180,0,"Corner",3,1,"Standard"
527354160,2044,"TA",10400,1980,"TA",2,1,0,0,7,1,2,"Unf",28,73,"Inside",3,1,"Standard"
527357110,1308,"TA",9743,1969,"TA",1,1,0,0,7,0,2,"Unf",0,0,"Inside",3,1,"Standard"
527357180,2840,"Gd",12511,1978,"Gd",2,1,0,1,8,2,4,"Fin",0,16,"Corner",4,1,"Luxury"
527358120,1523,"TA",11361,1976,"TA",2,0,0,1,7,1,2,"Fin",0,0,"Inside",3,1,"Standard"
527359030,1444,"TA",10400,1976,"TA",2,0,0,0,5,1,2,"Unf",0,24,"Inside",2,1,"Standard"
527359070,1964,"TA",10480,1976,"TA",2,1,0,0,8,1,2,"RFn",0,69,"Inside",4,1,"Standard"
527378020,1178,"Gd",10000,1973,"TA",1,1,0,1,5,1,2,"Unf",224,0,"Inside",3,1,"Standard"
527380240,2340,"Gd",14311,1996,"Gd",2,1,1,0,9,1,3,"RFn",192,180,"FR3",4,1,"Luxury"
527401130,1792,"TA",9000,1974,"TA",2,2,0,0,8,0,2,"Unf",0,45,"FR2",4,2,"Standard"
527402060,1054,"TA",9750,1969,"TA",1,1,1,0,6,0,2,"Unf",180,0,"FR2",3,1,"Standard"
527402130,936,"TA",10295,1969,"TA",1,0,0,0,4,0,1,"Unf",16,0,"FR2",2,1,"Standard"
527403360,864,"TA",7560,1971,"TA",1,0,1,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
527425035,864,"TA",12735,1972,"TA",1,0,0,0,5,0,2,"Unf",216,0,"FR2",3,1,"Standard"
527427110,1337,"Gd",4060,1998,"Gd",2,0,1,0,5,0,2,"Fin",144,68,"Inside",2,1,"Standard"
527450110,987,"TA",1680,1973,"TA",1,1,0,1,5,0,1,"Unf",52,0,"Inside",2,1,"Standard"
527450250,987,"TA",1680,1973,"TA",1,1,1,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
527450520,987,"TA",1890,1972,"TA",1,1,0,0,5,0,1,"Unf",411,0,"Inside",2,1,"Standard"
527451060,987,"TA",1869,1970,"TA",1,1,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
527451290,987,"TA",1680,1971,"TA",1,1,0,0,4,0,1,"Unf",0,0,"Inside",2,1,"Standard"
527451400,987,"TA",1680,1971,"TA",1,1,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
527451550,1302,"TA",1680,1972,"TA",2,1,0,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
527452150,1069,"TA",4043,1977,"TA",2,0,0,0,4,0,2,"RFn",0,55,"Inside",2,1,"Standard"
527453160,1456,"TA",2308,1975,"TA",2,1,0,0,7,0,2,"RFn",0,0,"FR2",4,1,"Standard"
527454120,1055,"TA",2529,1977,"TA",2,0,0,0,4,0,2,"Unf",0,38,"Inside",2,1,"Standard"
527455270,892,"TA",9477,1966,"TA",1,0,0,0,5,0,1,"RFn",0,0,"Corner",3,1,"Standard"
528102030,1932,"Ex",12444,2008,"Ex",2,0,1,0,7,1,3,"Fin",0,66,"FR2",2,1,"Luxury"
528102110,2332,"Ex",12474,2007,"Ex",2,1,1,0,9,1,3,"Fin",196,134,"Inside",3,1,"Luxury"
528104050,2084,"Ex",14803,2007,"Ex",2,0,1,0,7,1,3,"Fin",188,45,"Inside",2,1,"Luxury"
528104080,2713,"Ex",14948,2008,"Ex",2,1,1,0,11,1,3,"Fin",126,66,"Inside",3,1,"Luxury"
528108150,1582,"Gd",12704,2007,"Gd",2,0,1,0,7,0,3,"Fin",209,95,"Inside",3,1,"Luxury"
528110080,1710,"Gd",13891,2007,"Gd",2,0,1,0,6,1,3,"RFn",0,102,"Inside",2,1,"Luxury"
528110110,2464,"Ex",13693,2007,"Gd",2,1,1,0,9,1,3,"Fin",358,78,"Inside",4,1,"Luxury"
528114040,1950,"Ex",14418,2007,"Ex",2,0,1,0,7,1,3,"Fin",156,207,"Inside",2,1,"Luxury"
528118030,2748,"Ex",13418,2006,"Gd",2,1,1,0,9,1,3,"Fin",212,182,"Inside",4,1,"Luxury"
528118090,2790,"Ex",12539,2005,"Ex",2,1,1,0,10,1,4,"Fin",30,200,"Inside",4,1,"Luxury"
528120130,2331,"Ex",12151,2005,"Gd",2,1,1,0,9,1,3,"Fin",192,63,"Inside",3,1,"Luxury"
528142020,2088,"Gd",8899,2007,"Ex",2,1,0,0,10,1,3,"Fin",100,24,"Inside",4,1,"Standard"
528142140,2332,"Ex",10574,2004,"Gd",2,1,1,0,9,1,3,"Fin",224,142,"Inside",4,1,"Luxury"
528164060,2470,"Ex",12720,2003,"Ex",1,1,2,0,7,2,3,"Fin",154,65,"Inside",1,1,"Luxury"
528166120,2668,"Ex",13688,2003,"Gd",2,1,1,0,10,2,3,"Fin",400,0,"Inside",3,1,"Luxury"
528170070,2046,"Gd",10625,2003,"Gd",2,1,1,0,8,1,3,"RFn",320,62,"Inside",3,1,"Luxury"
528172080,1575,"Gd",10845,2003,"Gd",2,0,1,0,7,1,3,"Fin",216,28,"Corner",2,1,"Luxury"
528178070,2649,"Gd",16900,2001,"Gd",2,1,1,0,10,1,3,"Fin",0,60,"Inside",4,1,"Luxury"
528178090,2690,"Gd",16451,2003,"Gd",2,1,0,0,9,1,3,"Fin",268,58,"Corner",4,1,"Luxury"
528180110,1866,"Ex",10110,2008,"Ex",2,0,1,0,7,1,3,"Fin",0,48,"Inside",2,1,"Luxury"
528180140,1702,"Ex",8769,2008,"Ex",1,1,1,0,7,1,3,"Fin",0,72,"Corner",1,1,"Luxury"
528181010,1367,"Gd",12304,2005,"Gd",2,0,0,0,6,1,2,"RFn",0,33,"Corner",2,1,"Standard"
528186030,1518,"Ex",12677,2003,"Ex",1,1,0,0,6,1,2,"RFn",185,140,"Inside",1,1,"Luxury"
528186080,1684,"Ex",8849,2005,"Ex",2,0,0,0,6,1,2,"RFn",495,72,"Inside",2,1,"Luxury"
528186130,1800,"Ex",8232,2007,"Ex",2,0,1,0,6,1,3,"RFn",210,0,"Inside",2,1,"Luxury"
528186160,1342,"Gd",6240,2006,"Gd",2,0,1,0,6,1,2,"Fin",0,35,"Inside",2,1,"Standard"
528186170,1342,"Gd",6240,2006,"Gd",2,0,0,0,6,1,2,"RFn",0,35,"Inside",2,1,"Standard"
528188090,1626,"Gd",2448,2003,"Gd",2,1,0,0,6,0,2,"RFn",0,27,"Inside",2,1,"Standard"
528188150,1626,"Gd",2448,2003,"Gd",2,1,1,0,6,0,2,"RFn",0,27,"Inside",2,1,"Standard"
528190010,1358,"Gd",8198,2004,"Gd",2,0,1,0,6,1,2,"RFn",192,30,"FR3",2,1,"Standard"
528228345,1455,"Gd",3940,2003,"Gd",2,0,1,0,6,1,3,"Fin",156,20,"Inside",2,1,"Standard"
528228405,1576,"Gd",3940,2004,"Gd",2,0,1,0,7,1,3,"RFn",143,20,"Inside",2,1,"Standard"
528228445,1504,"Gd",3182,2005,"Gd",2,0,0,0,7,1,2,"Fin",156,20,"Inside",2,1,"Standard"
528228465,1266,"Gd",3182,2007,"Gd",2,0,0,0,6,1,2,"Fin",100,16,"Inside",2,1,"Standard"
528228540,1246,"Gd",3710,2007,"Gd",2,0,0,0,5,1,2,"Fin",100,24,"Inside",2,1,"Standard"
528235020,1515,"Gd",9024,2004,"Gd",2,1,0,0,8,1,2,"Fin",0,75,"Inside",3,1,"Standard"
528235120,1593,"TA",7415,2004,"TA",2,1,1,0,8,1,2,"Fin",100,75,"Inside",3,1,"Standard"
528235180,1166,"Gd",9587,2005,"Gd",2,0,1,0,5,0,2,"Fin",212,0,"Inside",2,1,"Standard"
528240040,1456,"Gd",8029,2005,"TA",2,1,0,0,8,0,2,"Fin",100,24,"Inside",3,1,"Standard"
528240050,1720,"Gd",8010,2002,"Gd",2,1,0,0,7,1,2,"Fin",138,48,"Inside",3,1,"Standard"
